id,pubtime,title,des,content,img,url,time,address,type,gname,nwound,nkill,total
41,2018-01-10 02:33,以总理：以色列帮助欧洲阻止发生劫机的大规模恐袭,俄罗斯卫星通讯社特拉维夫1月9日电 以色列总理内塔尼亚胡表示，该国情报部门已帮助其它国家阻止几十起可能发生的大规模恐怖袭击，其中包括飞机上的恐袭。,俄罗斯卫星通讯社特拉维夫1月9日电 以色列总理内塔尼亚胡表示，该国情报部门已帮助其它国家阻止几十起可能发生的大规模恐怖袭击，其中包括飞机上的恐袭。,http://sputniknews.cn/images/102425/32/1024253233.jpg;http://sputniknews.cn/images/102444/20/1024442029.jpg,http://sputniknews.cn/politics/201801101024445680/,,,,unknown,0,0,"dead:0, hurt:0"
42,2017-10-20 11:18,民调：美国人越来越担心对美核打击的可能性,俄罗斯卫星通讯社莫斯科10月19日电 据NBC电视台和调查猴网站（Survey Monkey）公司的民调显示，近3年来美国人越来越多地把对美国的核打击视作潜在威胁。,俄罗斯卫星通讯社莫斯科10月19日电 据NBC电视台和调查猴网站（Survey Monkey）公司的民调显示，近3年来美国人越来越多地把对美国的核打击视作潜在威胁。,http://sputniknews.cn/images/102375/46/1023754649.jpg;http://sputniknews.cn/images/102173/39/1021733988.jpg,http://sputniknews.cn/society/201710201023850690/,,,None,unknown,0,0,"dead:0, hurt:0"
43,2017-11-18 03:15,卡德罗夫邀请俄罗斯公民们前往车臣度新年,车臣共和国总统卡德罗夫在Telegram上写道：建议俄罗斯人不要前往“动荡不安的”欧洲度新年，而是希望他们前往高加索和贝加尔湖度新年。,车臣共和国总统卡德罗夫在Telegram上写道：建议俄罗斯人不要前往“动荡不安的”欧洲度新年，而是希望他们前往高加索和贝加尔湖度新年。,http://sputniknews.cn/images/102368/67/1023686763.jpg;http://sputniknews.cn/images/101724/22/1017242208.jpg,http://sputniknews.cn/russia/201711181024077779/,,,None,unknown,0,0,"dead:0, hurt:0"
44,2018-01-08 23:02,俄国防部：恐怖分子企图使用13架无人机袭击俄驻叙军事设施,俄罗斯卫星通讯社莫斯科1月8日电 俄罗斯国防部信息和大众传媒司发布消息称，1月6日凌晨驻叙利亚境内的俄军防空系统发现13个小型的空中目标，它们正在接近俄罗斯军事设施。,俄罗斯卫星通讯社莫斯科1月8日电 俄罗斯国防部信息和大众传媒司发布消息称，1月6日凌晨驻叙利亚境内的俄军防空系统发现13个小型的空中目标，它们正在接近俄罗斯军事设施。,http://sputniknews.cn/images/102364/32/1023643287.jpg;http://sputniknews.cn/images/102394/78/1023947871.jpg,http://sputniknews.cn/military/201801081024435939/,,,None,unknown,0,0,"dead:0, hurt:0"
45,2017-07-17 16:57,欧洲理事会：欧盟制裁16名与化武攻击有关的叙利亚人,俄罗斯卫星通讯社布鲁塞尔7月17日电 欧洲理事会发布消息称，欧盟7月17日做出决定，制裁16名叙利亚军人和科学家。欧盟指责这些人涉及化武攻击。,俄罗斯卫星通讯社布鲁塞尔7月17日电 欧洲理事会发布消息称，欧盟7月17日做出决定，制裁16名叙利亚军人和科学家。欧盟指责这些人涉及化武攻击。,http://sputniknews.cn/images/102313/03/1023130381.jpg;http://sputniknews.cn/images/102310/72/1023107239.jpg,http://sputniknews.cn/politics/201707171023130021/,,,None,unknown,0,0,"dead:0, hurt:0"
46,2017-12-23 14:46,驾驶车辆在墨尔本撞伤行人的犯罪嫌疑人以蓄意杀人罪被起诉,据美国广播公司电视台消息，澳大利亚法庭宣布，驾驶车辆在墨尔本撞伤行人的犯罪嫌疑人以蓄意杀人罪被起诉，事件造成19人受伤。,据美国广播公司电视台消息，澳大利亚法庭宣布，驾驶车辆在墨尔本撞伤行人的犯罪嫌疑人以蓄意杀人罪被起诉，事件造成19人受伤。,http://sputniknews.cn/images/102434/43/1024344386.jpg;http://sputniknews.cn/images/102433/83/1024338315.jpg,http://sputniknews.cn/society/201712231024344452/,,,None,unknown,0,0,"dead:0, hurt:0"
47,2017-08-22 12:27,联合国：叙利亚拉卡市2.5万人处于危险状态,联合国秘书长发言人斯特凡纳•迪雅里克（Stephane Dujarric）周一表示，从“伊斯兰国”（在俄被禁恐怖组织）武装分子手中解放叙利亚拉卡市的行动仍在继续，该市2.5万名居民处于危险状态。,联合国秘书长发言人斯特凡纳•迪雅里克（Stephane Dujarric）周一表示，从“伊斯兰国”（在俄被禁恐怖组织）武装分子手中解放叙利亚拉卡市的行动仍在继续，该市2.5万名居民处于危险状态。,http://sputniknews.cn/images/102312/46/1023124604.jpg;http://sputniknews.cn/images/102281/95/1022819535.jpg,http://sputniknews.cn/military/201708221023417131/,,,None,unknown,0,0,"dead:0, hurt:0"
48,2017-06-19 22:09,美国最新式驱逐舰到底行不行？,美国海军“菲兹杰拉德”号导弹驱逐舰与悬挂菲律宾国旗的ACX Crystal号货轮在伊豆半岛不远处相撞。此事颇具关注且引发争论。俄罗斯政治学家德米特里·维尔霍图罗夫对此进行了评论。,美国海军“菲兹杰拉德”号导弹驱逐舰与悬挂菲律宾国旗的ACX Crystal号货轮在伊豆半岛不远处相撞。此事颇具关注且引发争论。俄罗斯政治学家德米特里·维尔霍图罗夫对此进行了评论。,http://sputniknews.cn/images/102289/57/1022895744.jpg;http://sputniknews.cn/images/102288/72/1022887275.jpg,http://sputniknews.cn/opinion/201706191022895773/,,,None,unknown,0,0,"dead:0, hurt:0"
49,2017-12-23 15:46,美媒：策划恐袭嫌疑人是前海军陆战队员,俄罗斯卫星通讯社莫斯科12月23日电 美国CBS电视台报道，联邦调查局锁定计划在圣诞期间实施恐袭的嫌疑人曾在美国海军陆战队工作。,俄罗斯卫星通讯社莫斯科12月23日电 美国CBS电视台报道，联邦调查局锁定计划在圣诞期间实施恐袭的嫌疑人曾在美国海军陆战队工作。,http://sputniknews.cn/images/102419/94/1024199442.jpg;http://sputniknews.cn/images/102056/84/1020568401.jpg,http://sputniknews.cn/politics/201712231024344795/,,,None,unknown,0,0,"dead:0, hurt:0"
50,2017-06-24 22:55,摩苏尔仅剩不足200名伊斯兰国恐怖分子，伊拉克军队准备进行决定性战役,据阿拉伯卫星电视台消息，伊拉克摩苏尔仅剩不足200名伊斯兰国恐怖分子在当地进行防御，伊拉克军队准备对市中心进行决定性突击。,据阿拉伯卫星电视台消息，伊拉克摩苏尔仅剩不足200名伊斯兰国恐怖分子在当地进行防御，伊拉克军队准备对市中心进行决定性突击。,http://sputniknews.cn/images/102294/14/1022941418.jpg;http://sputniknews.cn/images/101998/75/1019987532.jpg,http://sputniknews.cn/military/201706241022941375/,,,None,unknown,0,0,"dead:0, hurt:0"
51,2018-01-29 16:15,中国外交部：中方强烈谴责阿富汗喀布尔27日发生的袭击事件,俄罗斯卫星通讯社北京1月29日电 中国外交部新闻发言人华春莹29日在例行记者会上表示，中方强烈谴责阿富汗喀布尔27日发生的袭击事件。,俄罗斯卫星通讯社北京1月29日电 中国外交部新闻发言人华春莹29日在例行记者会上表示，中方强烈谴责阿富汗喀布尔27日发生的袭击事件。,http://sputniknews.cn/images/102458/30/1024583014.jpg;http://sputniknews.cn/images/102457/91/1024579114.jpg,http://sputniknews.cn/military/201801291024583042/,,,,unknown,0,0,"dead:0, hurt:0"
52,2017-11-11 02:35,法国内政部：法国南部开车冲撞中国学生司机的动机尚未查明,俄罗斯卫星通讯社莫斯科11月10日电 法国内政部部长科隆表示，调查人员正在研究司机开车在法国南部冲撞行人的动机。,俄罗斯卫星通讯社莫斯科11月10日电 法国内政部部长科隆表示，调查人员正在研究司机开车在法国南部冲撞行人的动机。,http://sputniknews.cn/images/102402/30/1024023021.jpg;http://sputniknews.cn/images/102402/28/1024022889.jpg,http://sputniknews.cn/china/201711111024023062/,,,None,unknown,0,0,"dead:0, hurt:0"
53,2017-06-11 17:05,伊朗再捕6名德黑兰恐袭嫌犯,俄罗斯卫星通讯社莫斯科6月11日电 据伊朗法尔斯通讯社（FARS）报道，伊朗当局称又逮捕了6名德黑兰恐袭嫌犯。,俄罗斯卫星通讯社莫斯科6月11日电 据伊朗法尔斯通讯社（FARS）报道，伊朗当局称又逮捕了6名德黑兰恐袭嫌犯。,http://sputniknews.cn/images/102280/58/1022805887.jpg;http://sputniknews.cn/images/102282/81/1022828171.jpg,http://sputniknews.cn/politics/201706111022835800/,,,None,unknown,0,0,"dead:0, hurt:0"
54,2018-02-27 21:04,专家：瓜达尔港 - 中国提升全球影响力的王牌,"安全问题实际上无论如何不会影响中国经济走廊的建设以及瓜达尔港的扩建，卫星通讯社受访专家认为。他们在评论彭博社所谓的中国在巴旗舰项目地区的严重安全问题造成的""恐惧气氛""时得出上述结论。香港和新加坡媒体也都转载了彭博社的此篇文章。","安全问题实际上无论如何不会影响中国经济走廊的建设以及瓜达尔港的扩建，卫星通讯社受访专家认为。他们在评论彭博社所谓的中国在巴旗舰项目地区的严重安全问题造成的""恐惧气氛""时得出上述结论。香港和新加坡媒体也都转载了彭博社的此篇文章。",http://sputniknews.cn/images/101446/51/1014465168.jpg;http://sputniknews.cn/images/102134/18/1021341804.jpg,http://sputniknews.cn/opinion/201802271024803556/,,,None,unknown,0,0,"dead:0, hurt:0"
55,2017-10-08 21:51,埃及法院判处13名极端组织成员死刑,"据埃及《金字塔报》消息，开罗刑事法院星期日判处参与开罗袭警事件的极端恐怖组织""Agnad Misr""（""埃及士兵""）13名武装分子死刑。","据埃及《金字塔报》消息，开罗刑事法院星期日判处参与开罗袭警事件的极端恐怖组织""Agnad Misr""（""埃及士兵""）13名武装分子死刑。",http://sputniknews.cn/images/102376/38/1023763832.jpg;http://sputniknews.cn/images/101552/57/1015525750.jpg,http://sputniknews.cn/society/201710081023763795/,,,None,unknown,0,0,"dead:0, hurt:0"
56,2017-08-18 15:55,俄旅游署：一俄公民在巴塞罗那恐袭中受伤,俄罗斯卫星通讯社莫斯科8月18日电 俄罗斯旅游署新闻处负责人叶甫盖尼·盖瓦表示，一名俄女性公民在17日巴塞罗那发生的恐怖袭击中受轻伤。,俄罗斯卫星通讯社莫斯科8月18日电 俄罗斯旅游署新闻处负责人叶甫盖尼·盖瓦表示，一名俄女性公民在17日巴塞罗那发生的恐怖袭击中受轻伤。,http://sputniknews.cn/images/102338/97/1023389749.jpg;http://sputniknews.cn/images/102338/98/1023389851.jpg,http://sputniknews.cn/society/201708181023393574/,,,,unknown,0,0,"dead:0, hurt:0"
57,2017-09-16 13:50,英国恐怖威胁级已升至最高级“危急”,俄罗斯卫星通讯社伦敦9月16日电 英国恐怖威胁等级已在半年内第2次从严重提升至最高的危急等级。,俄罗斯卫星通讯社伦敦9月16日电 英国恐怖威胁等级已在半年内第2次从严重提升至最高的危急等级。,http://sputniknews.cn/images/102361/19/1023611919.jpg;http://sputniknews.cn/images/102268/97/1022689752.jpg,http://sputniknews.cn/society/201709161023613631/,,,None,unknown,0,0,"dead:0, hurt:0"
58,2018-01-11 21:06,俄军总参谋部：攻击俄驻叙军事基地的6架无人机被用电子战手段击落,俄军总参谋部称，攻击俄驻叙军事基地的6架无人机被用电子战手段击落。,俄军总参谋部称，攻击俄驻叙军事基地的6架无人机被用电子战手段击落。,http://sputniknews.cn/images/102444/55/1024445571.jpg;http://sputniknews.cn/images/102445/12/1024451294.png,http://sputniknews.cn/military/201801111024460455/,,,None,unknown,0,0,"dead:0, hurt:0"
59,2018-01-05 20:05,巴外交部：巴基斯坦谴责造成20人死亡的喀布尔恐袭,俄罗斯卫星通讯社新德里1月5日 据巴基斯坦外交部1月5日发布的消息称，伊斯兰堡强烈谴责在喀布尔最新发生的恐怖袭击，恐袭造成至少20人死亡。,俄罗斯卫星通讯社新德里1月5日 据巴基斯坦外交部1月5日发布的消息称，伊斯兰堡强烈谴责在喀布尔最新发生的恐怖袭击，恐袭造成至少20人死亡。,http://sputniknews.cn/images/102437/85/1024378517.jpg;http://sputniknews.cn/images/102442/15/1024421539.jpg,http://sputniknews.cn/politics/201801051024423657/,,,,unknown,0,0,"dead:0, hurt:0"
60,2017-09-12 14:59,白宫前官员认为伊朗是比逊尼派圣战组织更大的威胁,俄罗斯卫星通讯社特拉维夫9月12日电   美国总统前副助理塞巴斯蒂安·戈尔卡称伊朗所扶植的“什叶派圣战”组织是比伊斯兰教逊尼派的激进派别更大的安全问题，后者的追随者制造了2001年的“911”恐怖袭击。,俄罗斯卫星通讯社特拉维夫9月12日电   美国总统前副助理塞巴斯蒂安·戈尔卡称伊朗所扶植的“什叶派圣战”组织是比伊斯兰教逊尼派的激进派别更大的安全问题，后者的追随者制造了2001年的“911”恐怖袭击。,http://sputniknews.cn/images/102192/87/1021928712.jpg;http://sputniknews.cn/images/102208/31/1022083128.jpg,http://sputniknews.cn/politics/201709121023577620/,,,None,unknown,0,0,"dead:0, hurt:0"
61,2017-08-21 16:35,媒体：巴塞罗那恐袭嫌疑人经波盖利亚市场逃离犯罪现场,俄罗斯俄罗斯卫星通讯社莫斯科8月21日电  据加泰罗尼亚警方在推特上发布的消息称，当地警方已查明数日前驾驶面包车在巴塞罗那市内冲向人群的司机身份。,俄罗斯俄罗斯卫星通讯社莫斯科8月21日电  据加泰罗尼亚警方在推特上发布的消息称，当地警方已查明数日前驾驶面包车在巴塞罗那市内冲向人群的司机身份。,http://sputniknews.cn/images/102341/02/1023410214.jpg;http://sputniknews.cn/images/102339/50/1023395090.jpg,http://sputniknews.cn/society/201708211023410300/,,,None,unknown,0,0,"dead:0, hurt:0"
62,2017-06-24 21:50,媒体公布恐怖分子在麦加的计划,据“阿德日里”(Trail mix)新闻网援引沙特阿拉伯军方消息表示，沙特阿拉伯军方于星期五晚上在麦加和吉达城制服了一队恐怖分子，这些恐怖分子原计划在麦加禁寺(麦加大清真寺)朝觐期间实施爆炸。,据“阿德日里”(Trail mix)新闻网援引沙特阿拉伯军方消息表示，沙特阿拉伯军方于星期五晚上在麦加和吉达城制服了一队恐怖分子，这些恐怖分子原计划在麦加禁寺(麦加大清真寺)朝觐期间实施爆炸。,http://sputniknews.cn/images/102294/11/1022941120.jpg;http://sputniknews.cn/images/102293/93/1022939305.jpg,http://sputniknews.cn/politics/201706241022941076/,,,None,unknown,0,0,"dead:0, hurt:0"
63,2017-12-29 03:28,导致俄大使科尔洛夫被枪杀的土耳其画展主办者被捕,据土耳其报纸《自由报》消息，导致俄罗斯驻土耳其大使安德烈·卡尔洛夫被枪杀的土耳其美术展主办者穆斯塔法·帖木儿·厄兹坎被捕。,据土耳其报纸《自由报》消息，导致俄罗斯驻土耳其大使安德烈·卡尔洛夫被枪杀的土耳其美术展主办者穆斯塔法·帖木儿·厄兹坎被捕。,http://sputniknews.cn/images/102172/35/1021723570.jpg;http://sputniknews.cn/images/102143/78/1021437841.jpg,http://sputniknews.cn/russia/201712291024382580/,,,None,unknown,0,0,"dead:0, hurt:0"
64,2017-11-01 08:25,媒体：纽约撞人司机自乌兹别克斯坦抵美,俄罗斯卫星通讯社纽约11月1日电 CNN电视台援引消息人士的话报道称，纽约驾车撞人卡车司机从乌兹别克斯坦来到美国。,俄罗斯卫星通讯社纽约11月1日电 CNN电视台援引消息人士的话报道称，纽约驾车撞人卡车司机从乌兹别克斯坦来到美国。,http://sputniknews.cn/images/102393/66/1023936610.jpg;http://sputniknews.cn/images/102393/64/1023936418.jpg,http://sputniknews.cn/society/201711011023936620/,,,None,unknown,0,0,"dead:0, hurt:0"
65,2018-01-03 23:21,阿富汗情报部门抓获13名企图实施恐袭的伊斯兰国恐怖分子,俄罗斯卫星通讯社喀布尔1月3日电 阿富汗政府破获一个准备喀布尔实施恐怖活动的伊斯兰国恐怖组织（在俄被禁止）团伙，并在首都一个民宅内抓获13名恐怖分子。,俄罗斯卫星通讯社喀布尔1月3日电 阿富汗政府破获一个准备喀布尔实施恐怖活动的伊斯兰国恐怖组织（在俄被禁止）团伙，并在首都一个民宅内抓获13名恐怖分子。,http://sputniknews.cn/images/102336/81/1023368170.jpg;http://sputniknews.cn/images/102440/80/1024408004.jpg,http://sputniknews.cn/military/201801031024413528/,,,None,unknown,0,0,"dead:0, hurt:0"
66,2017-12-27 13:34,东南亚专家记录到数起使用比特币的可疑交易,俄罗斯卫星通讯社莫斯科12月27日电  据《海峡时报》（Straits Times）援引东南亚国家金融情报专家的话称，最近记录到数起使用比特币的可疑交易。,俄罗斯卫星通讯社莫斯科12月27日电  据《海峡时报》（Straits Times）援引东南亚国家金融情报专家的话称，最近记录到数起使用比特币的可疑交易。,http://sputniknews.cn/images/102357/09/1023570989.jpg;http://sputniknews.cn/images/102436/17/1024361749.jpg,http://sputniknews.cn/economics/201712271024368230/,,,None,unknown,0,0,"dead:0, hurt:0"
67,2017-11-16 07:07,媒体：六名土耳其机场恐袭案嫌疑人获准具结保释,俄罗斯卫星通讯社安卡拉电 据土耳其阿纳多卢通讯社(Anadolu)报道，伊斯坦布尔法院裁定，六名伊斯坦布尔机场恐袭案的嫌疑人获准保释，条件是签署具结不离居住地的保证书。,俄罗斯卫星通讯社安卡拉电 据土耳其阿纳多卢通讯社(Anadolu)报道，伊斯坦布尔法院裁定，六名伊斯坦布尔机场恐袭案的嫌疑人获准保释，条件是签署具结不离居住地的保证书。,http://sputniknews.cn/images/101988/42/1019884277.jpg;http://sputniknews.cn/images/101988/16/1019881652.jpg,http://sputniknews.cn/society/201711161024061415/,,,None,unknown,0,0,"dead:0, hurt:0"
68,2017-12-09 16:18,特朗普认为俄罗斯和伊朗介入叙利亚局势的原因在于奥巴马,俄罗斯卫星通讯社华盛顿12月9日电 美国总统特朗普认为，俄罗斯和伊朗介入叙利亚局势的原因在于前任总统奥巴马。,俄罗斯卫星通讯社华盛顿12月9日电 美国总统特朗普认为，俄罗斯和伊朗介入叙利亚局势的原因在于前任总统奥巴马。,http://sputniknews.cn/images/102163/30/1021633094.jpg;http://sputniknews.cn/images/102136/78/1021367833.jpg,http://sputniknews.cn/politics/201712091024243789/,,,None,unknown,0,0,"dead:0, hurt:0"
69,2017-08-19 13:52,加泰罗尼亚政府：15名巴塞罗那恐袭伤者情况危急,俄罗斯卫星通讯社莫斯科8月19日电 西班牙加泰罗尼亚自治区政府发布消息称，目前尚有59名在巴塞罗那市中心恐怖袭击中受伤的人员住院治疗，其中15人伤势严重。,俄罗斯卫星通讯社莫斯科8月19日电 西班牙加泰罗尼亚自治区政府发布消息称，目前尚有59名在巴塞罗那市中心恐怖袭击中受伤的人员住院治疗，其中15人伤势严重。,http://sputniknews.cn/images/102339/01/1023390156.jpg;http://sputniknews.cn/images/102339/00/1023390005.jpg,http://sputniknews.cn/politics/201708191023400484/,,,None,unknown,0,0,"dead:0, hurt:0"
70,2018-02-25 14:15,叙利亚强力人员在大马士革阻止一起汽车炸弹爆炸事件,俄罗斯卫星通讯社大马士革2月25日电 据俄罗斯卫星通讯社记者报道，叙利亚共和国卫队士兵们在大马士革省由Jobar地区向Al-Qaboun地区方向，阻止一起试图引爆满载炸药汽车的袭击事件。,俄罗斯卫星通讯社大马士革2月25日电 据俄罗斯卫星通讯社记者报道，叙利亚共和国卫队士兵们在大马士革省由Jobar地区向Al-Qaboun地区方向，阻止一起试图引爆满载炸药汽车的袭击事件。,http://sputniknews.cn/images/102413/10/1024131078.jpg;http://sputniknews.cn/images/102319/64/1023196438.jpg,http://sputniknews.cn/military/201802251024786892/,,,None,unknown,0,0,"dead:0, hurt:0"
71,2017-08-19 22:17,加泰罗尼亚警方未证实实施恐袭的团伙被消灭,俄罗斯卫星通讯社莫斯科8月19日电 加泰罗尼亚执法机构代表阿尔贝特·奥利瓦表示。不能确认在巴塞罗那和坎布里尔斯实施恐怖袭击的恐怖主义团伙被消灭。,俄罗斯卫星通讯社莫斯科8月19日电 加泰罗尼亚执法机构代表阿尔贝特·奥利瓦表示。不能确认在巴塞罗那和坎布里尔斯实施恐怖袭击的恐怖主义团伙被消灭。,http://sputniknews.cn/images/102339/83/1023398396.jpg;http://sputniknews.cn/images/102340/21/1023402137.jpg,http://sputniknews.cn/society/201708191023403059/,,,None,unknown,0,0,"dead:0, hurt:0"
72,2017-07-18 06:39,伊朗外长：怀疑有关在汉谢洪使用化武的信息是否经过核查,俄罗斯卫星通讯社纽约7月18日电 据伊朗外长扎里夫表示，该国怀疑美国有关叙利亚汉谢洪使用化武的声明是否经过了核查。,俄罗斯卫星通讯社纽约7月18日电 据伊朗外长扎里夫表示，该国怀疑美国有关叙利亚汉谢洪使用化武的声明是否经过了核查。,http://sputniknews.cn/images/102226/64/1022266483.jpg;http://sputniknews.cn/images/101846/03/1018460334.jpg,http://sputniknews.cn/politics/201707181023138301/,,,None,unknown,0,0,"dead:0, hurt:0"
73,2017-08-08 09:16,外媒：黑客攻击约40个委内瑞拉国家机关网站,俄罗斯卫星通讯社莫斯科8月8日电 据路透社报道称，黑客阻塞了近40个委内瑞拉国家机关网站，以显示对派拉麦凯（Paramacay）军事基地袭击实施者的支持。,俄罗斯卫星通讯社莫斯科8月8日电 据路透社报道称，黑客阻塞了近40个委内瑞拉国家机关网站，以显示对派拉麦凯（Paramacay）军事基地袭击实施者的支持。,http://sputniknews.cn/images/101752/17/1017521755.jpg;http://sputniknews.cn/images/102328/75/1023287588.jpg,http://sputniknews.cn/society/201708081023307192/,,,None,unknown,0,0,"dead:0, hurt:0"
74,2017-10-04 22:43,“美国军事代表团”区域内的伊斯兰国组织恐怖分子袭击了叙利亚政府军,俄罗斯国防部发言人伊戈里·科纳申科夫少将声明，叙利亚政府军遭受到了一系列来自“美国军事代表团”区域的由伊斯兰国组织(伊斯兰国组织是在俄罗斯被禁的组织)恐怖分子进行的袭击。,俄罗斯国防部发言人伊戈里·科纳申科夫少将声明，叙利亚政府军遭受到了一系列来自“美国军事代表团”区域的由伊斯兰国组织(伊斯兰国组织是在俄罗斯被禁的组织)恐怖分子进行的袭击。,http://sputniknews.cn/images/102369/17/1023691765.jpg;http://sputniknews.cn/images/102287/87/1022878792.jpg,http://sputniknews.cn/military/201710041023736608/,,,None,unknown,0,0,"dead:0, hurt:0"
75,2017-08-18 08:48,西加泰罗尼亚警方：坎布里尔斯市消灭几名策划新恐袭的恐怖分子,俄罗斯卫星通讯社马德里8月18日电 西班牙加泰罗尼亚警方证实，在坎布里尔斯市消灭了几名准备实施新恐袭的恐怖分子。,俄罗斯卫星通讯社马德里8月18日电 西班牙加泰罗尼亚警方证实，在坎布里尔斯市消灭了几名准备实施新恐袭的恐怖分子。,http://sputniknews.cn/images/102339/03/1023390370.jpg;http://sputniknews.cn/images/102339/01/1023390142.jpg,http://sputniknews.cn/society/201708181023390310/,,,None,unknown,0,0,"dead:0, hurt:0"
76,2017-11-07 19:58,三分之二的美国人担心遭黑客攻击,俄罗斯卫星通讯社莫斯科11月7日电 盖洛普民意调查公司的一项民调显示，相较于车辆失窃或住宅被盗等常见犯罪，美国人更担心网络攻击。逾三分之二（67%）的美国人表示，担心成为黑客攻击对象。,俄罗斯卫星通讯社莫斯科11月7日电 盖洛普民意调查公司的一项民调显示，相较于车辆失窃或住宅被盗等常见犯罪，美国人更担心网络攻击。逾三分之二（67%）的美国人表示，担心成为黑客攻击对象。,http://sputniknews.cn/images/102095/76/1020957660.jpg;http://sputniknews.cn/images/102388/35/1023883514.jpg,http://sputniknews.cn/society/201711071023989522/,,,None,unknown,0,0,"dead:0, hurt:0"
77,2018-02-05 17:25,俄驻喀布尔使馆附近挫败一起恐袭企图,俄罗斯卫星通讯社莫斯科2月5日电 俄罗斯卫星通讯社记者援引消息人士的话报道称，俄罗斯驻阿富汗首都喀布尔大使馆附近一起恐怖袭击企图被挫败。,俄罗斯卫星通讯社莫斯科2月5日电 俄罗斯卫星通讯社记者援引消息人士的话报道称，俄罗斯驻阿富汗首都喀布尔大使馆附近一起恐怖袭击企图被挫败。,http://sputniknews.cn/images/101726/55/1017265567.jpg;http://sputniknews.cn/images/102458/23/1024582359.jpg,http://sputniknews.cn/military/201802051024635108/,,,None,unknown,0,0,"dead:0, hurt:0"
78,2017-06-28 10:24,中国驻吉尔吉斯斯坦大使馆爆炸组织从犯获刑10和18年,俄罗斯卫星通讯社比什凯克6月28日电 据卫星通讯社记者报道称，吉尔吉斯斯坦五一区法院判处自杀式袭击者实施的中国驻比什凯克大使馆爆炸组织从犯10年和18年加强制度劳改。,俄罗斯卫星通讯社比什凯克6月28日电 据卫星通讯社记者报道称，吉尔吉斯斯坦五一区法院判处自杀式袭击者实施的中国驻比什凯克大使馆爆炸组织从犯10年和18年加强制度劳改。,http://sputniknews.cn/images/102062/00/1020620052.jpg;http://sputniknews.cn/images/102061/97/1020619715.jpg,http://sputniknews.cn/society/201706281022963964/,,,None,unknown,0,0,"dead:0, hurt:0"
79,2018-03-06 15:20,2013年以来哈萨克斯坦预防近40起恐怖袭击事件,俄罗斯卫星通讯社阿斯塔纳3月6日电 哈萨克斯坦国家安全委员会6日发布消息表示，自2013年以来，该国成功阻止38起恐怖主义攻击。,俄罗斯卫星通讯社阿斯塔纳3月6日电 哈萨克斯坦国家安全委员会6日发布消息表示，自2013年以来，该国成功阻止38起恐怖主义攻击。,http://sputniknews.cn/images/102073/71/1020737191.jpg;http://sputniknews.cn/images/101800/29/1018002958.jpg,http://sputniknews.cn/society/201803061024854335/,,,None,unknown,0,0,"dead:0, hurt:0"
80,2017-08-18 21:11,西班牙警方：4名被拘留的加泰罗尼亚恐袭涉案嫌疑人中，3人来自摩洛哥，1人来自西班牙,西班牙警方表示，4名被拘留的加泰罗尼亚恐袭涉案嫌疑人中，3人来自摩洛哥，1人来自西班牙。,西班牙警方表示，4名被拘留的加泰罗尼亚恐袭涉案嫌疑人中，3人来自摩洛哥，1人来自西班牙。,http://sputniknews.cn/images/102339/74/1023397406.jpg;http://sputniknews.cn/images/102339/50/1023395090.jpg,http://sputniknews.cn/politics/201708181023397142/,,,None,unknown,0,0,"dead:0, hurt:0"
